ubigeo,department,province,district,idh,monetary_poverty,life_expectancy,complete_secondary_education,years_education,family_income,number_hh,hh_1_nib_or_more,hh_inadequate_characteristics,overcrowded_housing,hh_wo_bathrooms,hh_children_not_attending_school,hh_high_economic_dependence
200110,PIURA,PIURA,LA UNION,0.447005185,0.3186693,74.61718697,0.618041679,6.1747,645.1475468,10975,7117,4890,1257,5196,137,576
200111,PIURA,PIURA,LAS LOMAS,0.454737801,0.41466899,79.71234258,0.466,5.4693,767.5303766,7593,2448,628,257,1526,129,471
200114,PIURA,PIURA,TAMBO GRANDE,0.466101388,0.380737,82.89127267,0.503831418,5.231,776.4595385,28802,13287,6311,3355,6774,804,1739
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,0.565047245,0.1625051,77.71154524,0.715780603,9.645,839.9602723,43798,14840,12416,2678,1189,485,603
200201,PIURA,AYABACA,AYABACA,0.281991418,0.53034565,60.79221171,0.409332788,4.7188,354.4412888,8377,3349,245,462,2479,264,662
200202,PIURA,AYABACA,FRIAS,0.182958952,0.61366857,64.05589056,0.359022556,3.2186,157.4604766,5176,2085,12,148,1349,138,860
200203,PIURA,AYABACA,JILILI,0.252907845,0.51473648,68.33303288,0.41509434,4.4176,234.5975079,694,150,23,14,84,15,35
200204,PIURA,AYABACA,LAGUNAS,0.117567873,0.68026538,61.90888758,0.203947368,3.1245,82.21308015,1348,1069,20,157,979,36,345
200205,PIURA,AYABACA,MONTERO,0.309626847,0.46939594,66.8576712,0.5,4.8504,355.0292809,1772,685,51,76,519,24,124
200206,PIURA,AYABACA,PACAIPAMPA,0.196709118,0.67168269,61.06955498,0.29691358,2.7494,256.5161485,5315,3647,24,451,3205,195,1050
200207,PIURA,AYABACA,PAIMAS,0.29520303,0.44010636,66.29660388,0.324,4.5619,402.0151238,2550,929,70,111,667,30,234
200208,PIURA,AYABACA,SAPILLICA,0.187581657,0.61994535,61.98183078,0.278422274,3.1768,195.659949,2626,1966,54,124,1796,47,511
200209,PIURA,AYABACA,SICCHEZ,0.327168452,0.46242576,69.82000569,0.317307692,5.3277,446.5935623,512,50,8,11,14,4,14
200210,PIURA,AYABACA,SUYO,0.370133687,0.3553943,66.88382332,0.535211268,5.8305,494.4092971,3136,1438,424,128,1041,83,126
200301,PIURA,HUANCABAMBA,HUANCABAMBA,0.329902477,0.43520384,59.20591661,0.565462224,5.0948,463.5993561,8092,3386,786,800,2078,160,574
200302,PIURA,HUANCABAMBA,CANCHAQUE,0.359738438,0.35084649,63.60252298,0.567857143,5.5744,494.1067525,2282,653,81,112,422,49,112
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,0.205338748,0.52742032,61.4101326,0.505389222,3.6191,173.2170249,3188,1489,316,424,919,82,302
200304,PIURA,HUANCABAMBA,HUARMACA,0.223420022,0.54201566,59.84448694,0.384513567,3.6063,249.0394216,9783,4275,173,1275,2708,315,1116
200305,PIURA,HUANCABAMBA,LALAQUIZ,0.189822498,0.52120564,58.5649001,0.490421456,3.6454,154.3823303,1273,373,6,43,289,23,75
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,0.289727358,0.43042567,63.8666023,0.519637462,4.6398,322.0847909,2554,558,124,160,184,63,146
200307,PIURA,HUANCABAMBA,SONDOR,0.211129169,0.52913253,58.7472873,0.307420495,3.676,239.661129,1981,1057,117,288,813,29,265
200308,PIURA,HUANCABAMBA,SONDORILLO,0.206736149,0.55041514,62.88334831,0.373477673,3.4882,198.7076542,2822,1257,321,342,798,45,293
200401,PIURA,MORROPON,CHULUCANAS,0.445073354,0.3057779,71.8696888,0.594978166,6.1969,683.173471,22866,7193,2895,2385,2694,367,1172
200402,PIURA,MORROPON,BUENOS AIRES,0.451945743,0.3057779,74.2786932,0.572555205,6.0672,702.931432,2819,529,199,92,179,37,114
200403,PIURA,MORROPON,CHALACO,0.303993482,0.49981035,74.48202731,0.438113949,4.4046,331.2058416,2322,574,2,60,405,32,138
200404,PIURA,MORROPON,LA MATANZA,0.388357482,0.38734262,71.90974907,0.48467433,4.208,679.1559394,4003,1506,789,487,348,64,251
200405,PIURA,MORROPON,MORROPON,0.469425093,0.3057779,74.68030214,0.686124402,6.5742,676.1730853,4553,895,282,205,300,54,174
200406,PIURA,MORROPON,SALITRAL,0.351577935,0.40126752,73.07806468,0.550094518,4.9828,415.7210311,2589,606,76,88,327,18,187
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,0.305971361,0.44659828,73.87104838,0.561357702,4.4595,302.3518448,2072,402,28,50,160,28,180
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,0.367540487,0.43827241,74.9643366,0.350230415,5.4664,523.7321709,1087,102,6,7,47,9,43
200409,PIURA,MORROPON,SANTO DOMINGO,0.352697893,0.40739075,75.05280696,0.587064677,5.534,364.9608198,1976,391,5,32,261,24,103
200410,PIURA,MORROPON,YAMANGO,0.26049031,0.5482643,72.05660816,0.52,3.9181,234.4764103,2440,835,12,119,564,112,218
200501,PIURA,PAITA,PAITA,0.499094154,0.20560555,78.71303722,0.630096567,7.9172,692.0526735,23343,7926,4997,1642,2230,386,663
200502,PIURA,PAITA,AMOTAPE,0.4845791,0.2305715,80.57754438,0.623376623,6.3334,713.7654892,756,399,321,33,164,8,12
200503,PIURA,PAITA,ARENAL,0.498743188,0.14853286,85.0186199,0.550724638,6.4937,751.5266605,355,162,143,18,41,1,14
200504,PIURA,PAITA,COLAN,0.446951102,0.2924272,83.92058628,0.534906588,6.1073,591.3957327,3967,2031,1722,319,393,54,193
200505,PIURA,PAITA,LA HUACA,0.528667395,0.2305715,82.2513023,0.674805771,6.7893,818.9084626,3448,1250,837,272,325,54,114
200506,PIURA,PAITA,TAMARINDO,0.460070404,0.2924272,81.42192773,0.580357143,5.7038,674.0662303,1494,748,632,82,274,20,57
200507,PIURA,PAITA,VICHAYAL,0.357608421,0.2924272,79.83645094,0.524216524,5.0908,388.8833423,1656,929,787,126,181,20,69
200601,PIURA,SULLANA,SULLANA,0.53824399,0.1942544,78.46887063,0.703014934,8.9483,760.0454697,44222,11034,5982,3906,1737,726,964
200602,PIURA,SULLANA,BELLAVISTA,0.515458084,0.1942544,79.68152792,0.678813286,8.3936,694.8045461,9251,2881,2098,834,281,136,247
200603,PIURA,SULLANA,IGNACIO ESCUDERO,0.47438652,0.2805964,77.33509684,0.636010363,5.9777,732.454069,5835,1675,726,343,650,69,242
200604,PIURA,SULLANA,LANCONES,0.363886819,0.37222415,75.68148517,0.411764706,4.0094,590.5207073,3636,3069,2677,254,1723,102,311
200605,PIURA,SULLANA,MARCAVELICA,0.489105242,0.2490606,77.16535298,0.623621324,6.566,760.1029138,8379,3659,2016,394,1889,113,300
200606,PIURA,SULLANA,MIGUEL CHECA,0.494349775,0.2805964,80.99373817,0.639257294,6.3057,743.5278491,2446,1378,1145,254,254,25,92
200607,PIURA,SULLANA,QUERECOTILLO,0.497235722,0.2490606,79.79432468,0.684468665,6.7044,717.4864028,7710,2542,1771,454,400,113,245
200608,PIURA,SULLANA,SALITRAL,0.531015419,0.1942544,80.75783966,0.62962963,8.0223,791.1531259,1951,699,604,96,66,9,35
200701,PIURA,TALARA,PARINAS,0.549307031,0.1554041,73.89732887,0.65626797,9.3715,882.5027508,25621,8488,6946,1591,2583,380,378
200702,PIURA,TALARA,EL ALTO,0.550860121,0.1554041,75.53454817,0.653583618,8.8978,890.9245851,2378,634,545,91,109,25,25
200703,PIURA,TALARA,LA BREA,0.550056434,0.1554041,76.14766778,0.745575221,9.4738,793.1537499,3416,857,686,122,150,30,48
200704,PIURA,TALARA,LOBITOS,0.589006738,0.08565665,75.264942,0.662790698,8.7689,1089.235486,373,136,127,12,12,2,3
200705,PIURA,TALARA,LOS ORGANOS,0.516832092,0.1554041,75.40161392,0.663536776,8.6485,751.1204744,2973,642,352,130,232,47,32
200706,PIURA,TALARA,MANCORA,0.512245507,0.17467,74.97586916,0.658509455,8.345,757.0223327,3544,933,643,175,149,79,62
200801,PIURA,SECHURA,SECHURA,0.432519924,0.258038,68.36293863,0.565673759,7.1227,634.3258151,11536,5114,3207,1209,2469,174,399
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,0.460966167,0.20591766,73.10946013,0.62611276,7.8317,618.905911,1277,436,305,103,147,7,30
200803,PIURA,SECHURA,BERNAL,0.402156639,0.3341422,69.29117741,0.534050179,6.6067,545.8181338,1891,1031,732,187,559,12,44
200804,PIURA,SECHURA,CRISTO NOS VALGA,0.390602752,0.34470296,66.61009817,0.541310541,6.109,557.64646,1094,690,468,158,473,6,58
200805,PIURA,SECHURA,VICE,0.370200978,0.3341422,68.18346877,0.558704453,5.7347,476.6320934,3799,1590,463,549,1089,62,200
200806,PIURA,SECHURA,RINCONADA LLICUAR,0.452976477,0.258038,71.64550813,0.691964286,7.3485,601.7608369,858,352,227,72,198,5,20
210101,PUNO,PUNO,PUNO,0.569806734,0.12829234,63.34732229,0.814149171,11.4186,995.8422932,41034,5047,307,2287,2465,290,214
210102,PUNO,PUNO,ACORA,0.330154972,0.46856716,73.74638469,0.76146789,5.9843,265.5081349,10250,3180,511,543,2544,128,79
210103,PUNO,PUNO,AMANTANI,0.314104607,0.5936641,79.5927577,0.56928839,3.8632,326.9196993,1169,267,114,29,117,9,34
210104,PUNO,PUNO,ATUNCOLLA,0.27422473,0.52275156,64.26455326,0.595744681,5.8482,223.482256,1656,642,37,186,464,22,28
210105,PUNO,PUNO,CAPACHICA,0.243859932,0.46146733,68.67007839,0.623310811,3.6292,208.3272288,3122,989,9,124,824,33,71
210106,PUNO,PUNO,CHUCUITO,0.322144023,0.40824878,65.63378798,0.713438735,5.9003,303.0952451,2884,768,206,174,405,36,46
210107,PUNO,PUNO,COATA,0.204163915,0.6115427,73.52770968,0.660162602,5.0375,101.8542708,2525,523,6,260,180,46,86
210108,PUNO,PUNO,HUATA,0.279478197,0.4080439,68.23002093,0.631372549,5.7734,212.6833395,1240,241,9,150,72,18,15
210109,PUNO,PUNO,MANAZO,0.383503399,0.47429555,69.59051196,0.75147929,6.2562,420.2447201,2040,619,86,132,466,24,38
210110,PUNO,PUNO,PAUCARCOLLA,0.315189332,0.59302346,66.15784929,0.696296296,5.984,283.4170056,1662,546,23,174,372,19,23
210111,PUNO,PUNO,PICHACANI,0.329790561,0.45110145,63.67920861,0.719222462,5.5644,349.1014412,2520,1227,305,194,1007,24,39
210112,PUNO,PUNO,PLATERIA,0.259315351,0.49100581,56.83297845,0.715341959,6.6344,199.1691734,3211,1025,449,238,407,53,15
210113,PUNO,PUNO,SAN ANTONIO,0.328711518,0.46663025,74.5700377,0.612149533,5.7836,290.7238544,1001,800,383,104,692,10,13
210114,PUNO,PUNO,TIQUILLACA,0.329274607,0.46575372,63.29753918,0.646017699,5.1178,389.8696733,734,283,59,53,232,7,13
210115,PUNO,PUNO,VILQUE,0.326345373,0.57469274,62.80582768,0.811808118,6.3223,302.4112024,1129,533,9,87,455,14,22
210201,PUNO,AZANGARO,AZANGARO,0.394646954,0.42957575,60.34305943,0.687350017,7.8686,509.5710478,9775,1797,147,960,498,132,248
210202,PUNO,AZANGARO,ACHAYA,0.166684506,0.4430589,62.12055865,0.716535433,4.9961,80.94672074,1126,603,1,93,544,12,10
210203,PUNO,AZANGARO,ARAPA,0.285966624,0.3981321,64.86202807,0.668188737,5.3199,248.1985584,2497,466,13,140,284,33,36
210204,PUNO,AZANGARO,ASILLO,0.240458164,0.42454188,62.67913309,0.650104969,5.6624,164.7805635,5215,1500,40,864,595,104,123
210205,PUNO,AZANGARO,CAMINACA,0.259265169,0.3981321,69.9036696,0.6133829,4.1301,215.9297273,1120,231,4,80,132,13,18
210206,PUNO,AZANGARO,CHUPA,0.295540091,0.4430589,62.10491678,0.699159664,5.4087,279.0992926,2627,474,6,202,255,37,34
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,0.357018428,0.36426182,65.66968534,0.800458716,6.4317,358.8722613,1645,236,26,124,46,19,41
210208,PUNO,AZANGARO,MUNANI,0.262391954,0.4430589,63.04929338,0.730639731,4.9082,210.5946059,2269,828,372,289,234,25,88
210209,PUNO,AZANGARO,POTONI,0.284544168,0.60250277,66.54966027,0.561151079,5.0938,262.3031323,1705,655,405,148,179,35,54
210210,PUNO,AZANGARO,SAMAN,0.19378203,0.34868154,68.33895142,0.480815348,3.8498,129.2604571,3407,459,8,245,157,47,45
210211,PUNO,AZANGARO,SAN ANTON,0.269394241,0.33639159,66.65058717,0.608275862,5.2838,214.712896,2568,725,133,343,230,32,105
210212,PUNO,AZANGARO,SAN JOSE,0.233556752,0.4501491,60.89824872,0.5639413,5.0451,181.2127927,1879,439,220,140,157,29,39
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,0.293983464,0.3981321,64.05220273,0.539285714,4.8722,316.7093872,1054,185,3,87,71,8,36
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,0.216217173,0.3613236,67.19852455,0.634408602,5.0455,128.0379852,1893,369,13,93,259,13,18
210215,PUNO,AZANGARO,TIRAPATA,0.214068723,0.3613236,61.78337577,0.56916996,5.2545,141.0002363,964,225,25,90,102,14,25
210301,PUNO,CARABAYA,MACUSANI,0.360073707,0.52257186,59.8730328,0.526479751,5.9003,542.80644,3833,978,232,274,438,80,281
210302,PUNO,CARABAYA,AJOYANI,0.379259891,0.50977107,69.31130775,0.607758621,5.9126,468.9950018,853,366,246,59,191,15,37
210303,PUNO,CARABAYA,AYAPATA,0.375251102,0.43773203,62.99399226,0.637267081,5.2304,559.2400802,3796,2392,1945,310,703,39,80
210304,PUNO,CARABAYA,COASA,0.254320389,0.65642954,55.60642004,0.578461538,4.734,264.9196292,2632,1385,363,267,992,20,98
210305,PUNO,CARABAYA,CORANI,0.247720733,0.67815792,63.99477496,0.575819672,4.0974,223.899775,1363,736,287,182,521,30,100
210306,PUNO,CARABAYA,CRUCERO,0.387380894,0.44348432,67.51754332,0.709429825,6.1488,468.8297555,2937,764,302,237,204,49,114
210307,PUNO,CARABAYA,ITUATA,0.335200235,0.48041521,62.43266561,0.629297459,5.3565,409.8306873,3716,2622,1895,192,1435,32,83
210308,PUNO,CARABAYA,OLLACHEA,0.340566284,0.44553477,66.89250823,0.441295547,4.8286,489.564172,1694,1131,977,180,251,71,81
210309,PUNO,CARABAYA,SAN GABAN,0.407681239,0.37092151,60.58578541,0.689138577,6.9821,596.5543464,1850,1637,1361,439,1010,83,44
210310,PUNO,CARABAYA,USICAYOS,0.221728035,0.4814547,64.519145,0.637345679,4.8407,145.4313343,2613,1831,1644,251,879,52,78
210401,PUNO,CHUCUITO,JULI,0.38695437,0.39666341,68.40021152,0.743267504,6.8768,418.0294495,8194,1813,387,420,977,127,85
210402,PUNO,CHUCUITO,DESAGUADERO,0.393569753,0.50694041,70.95719542,0.747672253,7.3414,398.2106613,5945,2440,68,412,2127,84,46
210403,PUNO,CHUCUITO,HUACULLANI,0.296418503,0.52319026,70.54494574,0.732207479,7.0399,197.7082248,3580,1152,287,294,562,108,75
210404,PUNO,CHUCUITO,KELLUYO,0.346159446,0.43306796,74.92962272,0.782363977,7.3127,257.9441195,3800,1330,54,187,1108,77,27
210405,PUNO,CHUCUITO,PISACOMA,0.275686904,0.47907451,73.23715131,0.696629213,6.5344,168.3047998,2787,1370,433,414,896,45,41
210406,PUNO,CHUCUITO,POMATA,0.311724069,0.48431941,70.26814215,0.68336163,5.3554,274.2550725,5200,1584,29,306,1246,45,102
210407,PUNO,CHUCUITO,ZEPITA,0.239665022,0.57952966,71.24157487,0.617969822,5.4792,145.0356378,7238,3106,55,568,2632,100,113
210501,PUNO,EL COLLAO,ILAVE,0.382367002,0.40509857,78.23132057,0.754181818,6.7119,339.104983,17474,4489,262,1085,3232,264,204
210502,PUNO,EL COLLAO,CAPAZO,0.404925379,0.46302706,81.83951141,0.482758621,6.055,489.2262206,580,164,49,34,93,1,3
210503,PUNO,EL COLLAO,PILCUYO,0.269345689,0.36305582,83.11200635,0.699870634,4.9018,162.192289,4954,739,13,188,510,43,22
210504,PUNO,EL COLLAO,SANTA ROSA,0.369170454,0.5314545,81.36025387,0.601593625,5.6755,360.8402501,1843,881,285,89,698,11,9
210505,PUNO,EL COLLAO,CONDURIRI,0.395492823,0.5314545,80.03665881,0.714285714,5.2741,432.6664638,1221,633,247,64,496,13,20
210601,PUNO,HUANCANE,HUANCANE,0.369414588,0.39198705,63.66137838,0.699801193,6.6411,429.8369345,7562,2668,161,528,2171,64,51
210602,PUNO,HUANCANE,COJATA,0.31387399,0.40721501,67.6981705,0.545722714,5.7198,310.9631504,1456,535,139,62,365,20,19
210603,PUNO,HUANCANE,HUATASANI,0.29224067,0.44312121,64.86004071,0.733905579,6.3933,225.0702172,1236,311,14,108,189,20,27
210604,PUNO,HUANCANE,INCHUPALLA,0.233490442,0.3855466,68.60303296,0.640692641,4.9998,148.6361947,1121,261,31,84,159,8,6
210605,PUNO,HUANCANE,PUSI,0.250638346,0.50983848,72.74231802,0.649595687,4.5012,173.7558989,2015,312,5,103,162,37,37
210606,PUNO,HUANCANE,ROSASPATA,0.265717949,0.3855466,65.99120413,0.710447761,4.7487,211.239388,1735,453,56,85,324,33,14
210607,PUNO,HUANCANE,TARACO,0.314797733,0.50112703,74.52465822,0.664879357,5.7577,251.4177045,4838,618,6,323,209,70,62
210608,PUNO,HUANCANE,VILQUE CHICO,0.255663746,0.40011771,67.42729291,0.687128713,4.448,197.7407939,3767,1466,180,145,1209,84,27
210701,PUNO,LAMPA,LAMPA,0.429947284,0.53628814,67.29458449,0.646136618,7.2583,592.6764887,4356,1295,235,344,871,41,23
210702,PUNO,LAMPA,CABANILLA,0.360694089,0.45256903,80.57064726,0.640657084,6.1917,315.5787766,2282,455,54,144,279,17,31
210703,PUNO,LAMPA,CALAPUJA,0.311994028,0.53484382,80.34130415,0.594202899,5.0533,254.9745098,581,198,2,68,139,3,17
210704,PUNO,LAMPA,NICASIO,0.331737507,0.3830581,74.86194599,0.781553398,6.5328,247.1721838,908,160,1,75,84,9,11
210705,PUNO,LAMPA,OCUVIRI,0.569743225,0.3173768,81.37615326,0.744827586,7.1887,947.608558,790,290,172,66,107,11,10
210706,PUNO,LAMPA,PALCA,0.500186976,0.3830581,82.97633543,0.664473684,6.532,713.4181541,814,480,395,86,116,31,4
210707,PUNO,LAMPA,PARATIA,0.454639101,0.3173768,84.33607679,0.66,6.479,537.2794146,1260,772,621,64,356,26,18
210708,PUNO,LAMPA,PUCARA,0.324096516,0.55467086,77.22063449,0.735426009,5.9255,243.5861657,2125,485,178,122,273,33,21
210709,PUNO,LAMPA,SANTA LUCIA,0.457799882,0.47675876,80.40881033,0.6608,6.4444,585.884717,2520,629,294,175,148,34,52
210710,PUNO,LAMPA,VILAVILA,0.461078165,0.50844203,86.215918,0.819277108,7.2423,457.6345507,560,334,282,66,84,0,2
210801,PUNO,MELGAR,AYAVIRI,0.480270428,0.32781609,69.36775769,0.728,8.4228,668.7469678,7519,1055,88,517,372,70,125
210802,PUNO,MELGAR,ANTAUTA,0.53192717,0.40676865,70.58635729,0.697435897,7.9642,922.4491329,1470,428,226,133,138,15,53
210803,PUNO,MELGAR,CUPI,0.355430768,0.4233295,66.9586173,0.744680851,7.0074,337.8730797,742,154,25,79,59,16,3
210804,PUNO,MELGAR,LLALLI,0.346560432,0.4233295,74.65502336,0.672131148,5.695,323.7389288,958,145,23,69,41,4,23
210805,PUNO,MELGAR,MACARI,0.332642625,0.55696807,70.52729075,0.569299553,6.0921,323.2497239,2447,634,50,212,398,29,35
210806,PUNO,MELGAR,NUNOA,0.369757634,0.48306792,71.97327936,0.579693034,4.8953,482.7777379,3023,1038,579,270,471,31,105
210807,PUNO,MELGAR,ORURILLO,0.299235632,0.53241338,74.46100779,0.674041298,5.2596,232.7120357,2919,615,66,216,326,35,46
210808,PUNO,MELGAR,SANTA ROSA,0.370411693,0.44967778,71.75553347,0.662790698,6.1024,393.7482572,2346,643,190,136,441,21,52
210809,PUNO,MELGAR,UMACHIRI,0.398284643,0.23676939,76.29741488,0.657051282,6.7646,415.0631684,1259,209,36,110,58,10,10
210901,PUNO,MOHO,MOHO,0.278504945,0.48083311,69.87875321,0.612634088,5.0174,226.0808598,5352,1981,117,246,1666,68,47
210902,PUNO,MOHO,CONIMA,0.263543753,0.3987445,75.1083541,0.757281553,5.4597,157.2950718,1466,379,69,52,266,29,18
210903,PUNO,MOHO,HUAYRAPATA,0.165481138,0.64259599,73.14169759,0.524886878,4.3608,80.24970535,1017,276,91,61,120,24,12
210904,PUNO,MOHO,TILALI,0.32115875,0.3987445,83.87147255,0.710382514,5.2773,234.5260069,1168,296,83,67,154,15,10
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,0.352569142,0.47526202,56.0200362,0.699198835,6.1328,487.3954973,4278,1849,331,381,1311,103,189
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,0.528180958,0.15526519,51.88529937,0.734455959,7.7513,1496.02245,5010,4092,2864,230,3441,64,27
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,0.296747411,0.54947264,62.46768874,0.666666667,4.8064,309.560783,858,481,84,87,397,5,18
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,0.263254089,0.53814228,61.95831749,0.615702479,5.1562,226.3886425,1909,612,120,183,344,48,52
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,0.34390136,0.51519975,62.11972747,0.730769231,5.5355,404.6108828,668,552,507,112,56,3,20
211101,PUNO,SAN ROMAN,JULIACA,0.521786985,0.21666747,68.73976615,0.792100777,9.8239,753.0135532,67755,8527,302,5134,2298,772,674
211102,PUNO,SAN ROMAN,CABANA,0.321136603,0.45196192,68.97441047,0.729216152,6.2333,268.4479406,1977,469,43,159,290,31,22
211103,PUNO,SAN ROMAN,CABANILLAS,0.415366602,0.35482501,71.06690041,0.730279898,7.0367,478.3477958,1797,404,107,159,175,19,29
211104,PUNO,SAN ROMAN,CARACOTO,0.376904841,0.34565637,73.60690917,0.639705882,5.2838,446.2374973,2526,728,8,243,493,35,60
211105,PUNO,SAN ROMAN,SAN MIGUEL,0.493310796,0.24372846,73.24074812,0.795483664,8.6467,629.2974807,18083,2616,79,1575,599,280,271
211201,PUNO,SANDIA,SANDIA,0.361048247,0.34291383,67.60795224,0.646922184,5.3965,438.6001788,3550,2425,2256,342,489,91,104
211202,PUNO,SANDIA,CUYOCUYO,0.374543306,0.3609379,75.98255251,0.615591398,5.5845,411.3105248,1875,1540,1299,235,463,19,54
211203,PUNO,SANDIA,LIMBANI,0.41207588,0.4541504,69.38148253,0.702040816,6.2394,532.7357162,1278,1114,900,168,502,16,24
211204,PUNO,SANDIA,PATAMBUCO,0.244598142,0.51650617,75.18748856,0.5,4.3252,179.6250271,1456,1224,1102,335,187,12,60
211205,PUNO,SANDIA,PHARA,0.382872337,0.3163421,68.81044396,0.688607595,5.9022,459.8174417,2351,1934,1840,317,345,16,35
211206,PUNO,SANDIA,QUIACA,0.44828953,0.4541504,67.73687364,0.785046729,6.2222,665.5484202,601,547,512,85,257,2,23
211207,PUNO,SANDIA,SAN JUAN DEL ORO,0.469844212,0.4541504,72.50183477,0.726315789,7.1985,649.5600289,1677,583,162,110,379,15,12
211208,PUNO,SANDIA,YANAHUAYA,0.321032678,0.3163421,74.29898362,0.440944882,6.8544,285.5504284,878,402,243,79,145,11,3
211209,PUNO,SANDIA,ALTO INAMBARI,0.406503077,0.36502457,76.46544329,0.667946257,5.5197,496.4911978,2855,1950,1591,381,692,49,31
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,0.432779498,0.3609379,86.57419283,0.6625,6.9319,432.9070371,3588,1859,1371,471,449,115,22
211301,PUNO,YUNGUYO,YUNGUYO,0.397179895,0.45155802,72.07313489,0.719392752,5.8661,468.7394619,8821,1757,19,468,1195,122,189
211302,PUNO,YUNGUYO,ANAPIA,0.288915168,0.57021176,72.4659286,0.655172414,5.8113,209.6710851,607,190,2,58,139,2,3
211303,PUNO,YUNGUYO,COPANI,0.216699299,0.4415723,73.22784424,0.594965675,4.4078,129.4069402,1974,585,10,97,482,15,28
211304,PUNO,YUNGUYO,CUTURAPI,0.289214904,0.4415723,75.11869224,0.717647059,4.8731,216.1468657,548,102,0,15,77,3,12
211305,PUNO,YUNGUYO,OLLARAYA,0.203877353,0.4253624,80.36435715,0.651006711,3.5951,113.9136239,1512,515,43,45,429,8,23
211306,PUNO,YUNGUYO,TINICACHI,0.350265511,0.4253624,78.24618671,0.574468085,4.7306,381.6608029,329,60,3,23,29,2,10
211307,PUNO,YUNGUYO,UNICACHI,0.393833994,0.42550641,80.22711847,0.666666667,4.9308,461.6949764,572,476,6,14,469,4,5
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,0.515820329,0.1633963,72.91353705,0.575218571,7.4865,917.6946728,21018,6972,5558,1880,307,390,573
220102,SAN MARTIN,MOYOBAMBA,CALZADA,0.495710337,0.1633963,77.34916416,0.491935484,6.1955,916.918194,1280,410,327,107,3,16,38
220103,SAN MARTIN,MOYOBAMBA,HABANA,0.481169286,0.15690847,77.56354811,0.464788732,5.4186,945.8005414,509,165,115,68,8,8,12
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,0.327772783,0.35364601,76.56534589,0.45019305,4.0911,409.7586474,4194,2277,1930,570,60,80,215
220105,SAN MARTIN,MOYOBAMBA,SORITOR,0.424359186,0.33547863,74.7999053,0.437534097,5.1285,743.6869265,5992,2657,2159,595,20,146,286
220106,SAN MARTIN,MOYOBAMBA,YANTALO,0.403530568,0.1633963,76.91669346,0.455319149,5.005,618.9325195,800,329,247,104,2,8,27
220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,0.485985028,0.27486044,68.75499719,0.507154213,7.2645,913.2297051,4702,1506,1137,502,45,94,104
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,0.359862624,0.39551615,81.84600875,0.257943925,4.1665,619.7990924,1939,1490,1367,283,77,74,119
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,0.314690024,0.20055194,78.20721638,0.31455898,4.1907,411.4238665,3457,2716,2554,448,97,127,182
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,0.356628012,0.27622157,76.10993245,0.317365269,4.6563,554.483536,723,526,500,144,13,12,37
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,0.375511865,0.46423032,76.34223064,0.363951473,4.9546,571.432045,2460,1457,1294,379,23,59,75
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,0.501139759,0.37941755,73.75763469,0.478813559,5.7341,1083.190886,1608,684,566,210,12,21,36
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,0.369369473,0.36483045,79.2764636,0.336298932,4.802,550.0100637,3657,1280,662,706,88,117,115
220302,SAN MARTIN,EL DORADO,AGUA BLANCA,0.461321025,0.24533047,80.9754929,0.336134454,4.7538,1016.018298,732,319,256,95,59,8,19
220303,SAN MARTIN,EL DORADO,SAN MARTIN,0.304564612,0.38942088,81.24156839,0.274970623,4.0633,389.8779651,2533,1688,1484,446,125,85,200
220304,SAN MARTIN,EL DORADO,SANTA ROSA,0.317453205,0.30418051,83.3632651,0.341463415,4.0741,381.6849938,1681,1020,825,337,39,33,96
220305,SAN MARTIN,EL DORADO,SHATOJA,0.314212306,0.31599978,80.37572696,0.338028169,4.2577,377.5481257,802,280,158,125,36,17,46
220401,SAN MARTIN,HUALLAGA,SAPOSOA,0.428670487,0.2390382,76.41910016,0.430913349,6.3392,645.4835897,3949,1718,1457,473,72,67,95
